Image_URL,Texte,Texte1,Texte3,Texte4,Texte5,Texte2,Texte6,Texte7
https://assets.cantook.net/medias/e4/4820eb88cd5b55f3bee1df550200931ef03fc2.jpg?h=-&w=200,LES BALLADES DE CADENCE - TOME 01 LE REFRAIN DE LA RIVIÈRE (E-BOOK),"Ross, Rebecca. Auteur",Eilean Books,"
       Je ne suis qu'un couplet inspiré par ton refrain et je te suivrai jusqu'au bout.Une magie ancienne circule sur l'île de Cadence. Les êtres surnaturels qui la peuplent enchantent la vie des humains au gré de leurs fantaisies, mais leurs intentions réelles deviennent troubles le jour où des petites filles commencent à disparaître.

Adaira, l'héritière de l'Est, cherche à tout prix à communiquer avec les esprits afin de découvrir un moyen de sauver ces enfants. Mais une seule personne est capable de les invoquer : Jack Tamerlaine. Adaira le connaît depuis l'enfance, mais elle ne lui a pas laissé le meilleur des souvenirs.

Jack, quant à lui, est parti sur le continent pour étudier la musique. S'il accepte de revenir à Cadence, il lui faudra renouer avec un passé qu'il pensait avoir laissé derrière lui. Ensemble, ils devront faire face à un mal qui s'étend jusqu'aux plus profondes racines de l'île, et trouver sur quel air ils pourront enfin s'accorder...

Traduit de l'anglais par Laurent Bury

"" Comme une mélodie, ce roman vous ensorcèlera et vous transportera dans les collines battues par les vents de l'île de Cadence. 
Le Refrain de la rivière m'a donné le mal d'un pays que je n'avais jamais connu. C'est déjà un classique. "" Ava Reid, autrice de 
Lady Macbeth et 
Un Passé englouti
 
"" Chaque phrase du 
Refrain de la rivière est d'un lyrisme maîtrisé qui nous emporte dans un voyage poignant sur l'île mystique de Cadence. Je ne pouvais pas le lâcher ! "" Isabel Ibañez, autrice de 
What the River Knows
		","Fantasy, Merveilleux",2025,9782385601249,français
https://assets.edenlivres.fr/medias/5e/028b542e7c12efb004719d0011f4184929eb00.jpg?h=-&w=200,LOVELY WAR,"Berry, Julie. Auteur",Flammarion jeunesse,"
       Aphrodite le sait bien, seuls les humains sont capables d’aimer véritablement. 
À son époux jaloux et menaçant, la déesse de l’amour raconte deux de ses chefs d’œuvre, deux histoires de passion absolue. Celle de Hazel, jeune pianiste virtuose et de James, soldat anglais pris dans l’enfer des Tranchées. Et celle d’Aubrey, jazzman de Harlem et de Colette, jeune femme à la voix d’or. 
Dans les tourments de la Grande Guerre, leurs destins s’entrelacent et forment un bouleversant tourbillon.
		",Romans,2025,9782080474278,français
https://images.immateriel.fr/covers/D64PVE9.png,SŒURS DE HAINE,"Lupu, Benjamin (1972-....). Auteur",Mnémos. Val-d'Oingt (Rhône),"
       Dans un royaume ravagé par les conflits religieux, Umbrod, jeune moine aux pouvoirs mystérieux, se retrouve au cœur d’intrigues menaçant la paix fragile des baronnies hyrdrianes. Le Solstice des ombres déploie une dark fantasy marquée par la guerre, la magie et la quête d’un espoir ténu.
		",Littérature moderne et contemporaine / Romans / Fantastique/Fantasy (romans ou nouvelles),"Le solstice des ombres ; Fantasy 

             ",3612226521855,français
https://assets.edenlivres.fr/medias/5c/d2724d0ea46ecb612c25bc8322d0ccd628eff3.jpg?h=-&w=200,LA THÉORIE DU BOURDON,"Joubert, Paul (1993-....). Auteur",Maison Pop. Paris,"
       Peter et ses amis ont des superpouvoirs. Il sait voler tandis que Mich tire des lasers, Jo court très vite et tout ce que dessine Amandine prend vie. Un jour, l'énigmatique Virgule leur propose d'échanger leur pouvoir contre des avantages. Mich cède le premier et troque ses faisceaux électriques contre une scolarité exemplaire. Peter grandit et recroise Virgule à des époques charnières de sa vie.
		",Littérature moderne et contemporaine / Romans / Romans,"Litté 

             ",9782488201186,français
https://assets.edenlivres.fr/medias/ed/02a14637cdd483d4c36b73f3f463b76c7b9ba5.jpg?h=-&w=200,DEUX BOMBES SOUS LE RAINBOW WARRIOR. LES DERNIERS SECRETS DE L'AFFAIRE QUI AURAIT PU COULER MITTERRAND,"Gattegno, Hervé. Auteur",Flammarion,"
       Le 10 juillet 1985, en Nouvelle-Zélande, des agents de la DGSE font sauter le Rainbow Warrior, navire de Greenpeace qui projetait de perturber les essais nucléaires français. Un photographe est tué, un couple de faux touristes arrêté. 
L’enquête mène jusqu’à l’autre bout du monde, à Paris, où les services secrets, l’armée et le gouvernement s’enferrent dans les dénégations. 
Qui a donné l’ordre ? Quarante ans après, des documents et des témoignages inédits dévoilent la véritable histoire : celle d’un attentat autorisé et d’un mensonge orchestré par François Mitterrand. 
Un récit impressionnant qui éclaire les coulisses d’une affaire d’État et nous plonge dans les eaux troubles du pouvoir.
		","Actualités, Reportages",2025,9782080468154,français
https://assets.edenlivres.fr/medias/ae/3b844d4f76ed68a3bb7f655496a0005b4a2f2d.jpg?h=-&w=200,LIVIE. IMPÉRATRICE DE ROME,"Cosme, Pierre. Auteur",Humensis,"
       Livie est encore une figure méconnue de l’Antiquité. À côté de Messaline et d’Agrippine, elle semble faire un peu pâle figure. Pourtant, tous les empereurs qui se succèdent, de Tibère à Néron, sont ses descendants. Issue d’une des plus nobles lignées de la République romaine, elle divorce pour devenir l’épouse de celui qui allait devenir l’empereur Auguste. Présentée comme un coup de foudre, leur union sert les intérêts de l’héritier de César, qui gagne ainsi l’appui de familles illustres. Livie elle-même est-elle la parfaite épouse romaine, parée de toutes les vertus ou bien une intrigante ? C’est la complexité de ce personnage que Pierre Cosme se propose d’explorer, en restituant aussi le mode de vie, les goûts et les ambitions de celle qui allait détenir pour longtemps le pouvoir suprême, jusqu’à devenir la véritable impératrice de Rome. Un destin oublié de l’Histoire et la toute première biographie consacrée à Livie.  
		",HISTOIRE,2025,9782130887348,français
https://couverture.numilog.com/9782385294038_W300.jpg,ATMOSPHÈRE,"Reid, Taylor Jenkins. Auteur",Charleston. Paris,"
       Joan Goodwin est devenue astrophysicienne faute de pouvoir être astronaute, un métier réservé aux hommes. Mais un jour, elle apprend que la NASA recrute des scientifiques et décide de saisir sa chance d'aller enfin dans l'espace. En décembre 1984, elle se rend donc au centre de contrôle de Houston sans imaginer qu'un incident va faire basculer son destin et celui des autres astronautes.
		",Littérature moderne et contemporaine / Romans / Romans,2025,9628150611085,français
https://assets.cantook.net/medias/5f/32ac8a4beb1110475dd61691e3b47308005eb5.jpg?h=-&w=200,LES MANUSCRITS PERDUS,"BERRY, Steve. Auteur",CHERCHE MIDI,"
       Un voyage palpitant à travers les secrets les mieux gardés de la Russie.
1584 : Ivan lee Terrible vient de mourir. Les circonstances de sa mort restent mystérieuses, tout comme l'endroit où repose son corps. Sa légendaire bibliothèque, composée de manuscrits hérités de celles de Constantinople et d'Alexandrie, reste, elle aussi, introuvable.
2024 : Luke Daniels, l'élève de Cotton Malone, est envoyé par la CIA en Russie, afin de retrouver un agent porté disparu après avoir essayé de monter un réseau d'informateurs en Ukraine. Là, il est mis sur la piste d'une opération russe secrète, sans aucune existence officielle, dont les conséquences pourraient s'avérer tragiques. C'est le début d'une aventure passionnante qui va bientôt le conduire sur les traces de la bibliothèque disparue d'Ivan le Terrible.
De Lisbonne aux catacombes d'un couvent moscovite, en passant par l'Ukraine en guerre, Steve Berry, associé à Grant Blackwood, nous propose un nouveau puzzle diabolique qui va ravir tous les amateurs d'Histoire et de suspense.
		",Thriller ésotérique,2025,9782749185019,français
https://assets.edenlivres.fr/medias/53/67f82b0eb2cb19d25de082ffe67a2d8c7c860b.jpg?h=-&w=200,MES CONVICTIONS,"Nouvel, Jean. Auteur",Flammarion,"
       ""L’architecture m’a cueilli dans ma prime jeunesse, dans ma ville médiévale dont le nom, Sarlat, était difficile à lire au milieu des cartes noires symbolisant les bois drus des forêts du Périgord noir. C’était une architecture de surprises faite de ruelles pour se cacher, pour se courser, de remparts pour se percher, faite de textures de toits et de murs, de lourdes pierres plates aux subtiles nuances de gris cendré réchauffées par le soleil ou approfondies par la pluie. Alors, j’ai voulu entrer aux Beaux-Arts pour jouer et me perdre avec ces situations, celles des matières, des lumières, des nuances… On n’est pas né dans la ville d’Étienne de La Boétie et dans le pays de d’Artagnan pour oublier ses convictions, mais au contraire pour les défendre bec et ongles et pour dire non à la maladie du style international parachuté qui, aux Beaux-Arts, s’imposait sur tous les projets étudiés sans aucun contexte géographique ou culturel…"" 
Dès ses débuts, Jean Nouvel élabore une vision de son art dans la cité et compose des textes qui sont autant de contributions à une pensée humaniste. Soucieux depuis cinquante ans des enjeux de l’architecture, il pose sans relâche la question philosophique et politique : l’art de l’architecture peut-il permettre à chacun de vivre mieux et à tous de vivre ensemble ? Associant réflexions théoriques, prises de parole, textes poétiques, visions pour des projets, Mes convictions constitue la révélation d’une pratique littéraire continue, demeurée largement secrète et désormais rendue publique.
		",Mémoires,2025,9782080464361,français
https://couverture.numilog.com/9782385210465_W300.jpg,LE COMTE DE BARCELONE - TOME 1,"Audibert, Fanny. Auteur",Le Passeur éditeur. Paris,"
       En 1640, d'Artagnan, las d'une vie sans éclat, est envoyé par Richelieu dans l'Espagne du Siècle d'or. Dans le même temps, le jeune Cinq-Mars, aimé de Louis XIII mais haï de Richelieu, est encouragé par ses proches à passer à l'offensive contre le cardinal. Ecrites dans le style de Dumas, ces nouvelles aventures du célèbre héros se situent entre Les trois mousquetaires et Vingt ans après.
		",Littérature moderne et contemporaine / Romans / Romans d'aventures,2025,9628221600789,français
https://assets.edenlivres.fr/medias/a6/1f4b382f536e89412fb88235874c6e8ef46e08.jpg?h=-&w=200,PETIT MUSC - COMPTES ET LÉGENDES,"Cusset, François. Auteur",Editions Gallimard,"
       Cette année-là fut celle du sacre de Petit Musc. Ce fut l’année de son ascension au faîte des pouvoirs du monde, où beaucoup jugeaient que sa puissance était désormais plus grande encore que celle du roi La Trompe, orangé et dérangé, ce roi redouté partout qui avait pris Petit Musc, en remerciement de ses deniers et du ralliement des siens, pour conseiller spécial, grand vizir, premier ami de la Couronne.
		",Romans,2025,9782073125460,français
https://images.immateriel.fr/covers/W2EF9Y2.png,LES SILENCES DE MONA,"Lake, Nora (1999-....). Auteur",Mnémos. Val-d'Oingt (Rhône),"
       En 2025, Charlie, 17 ans, relate son obsession pour Mona, élève mystérieuse et charismatique d’un lycée prestigieux. Alors que rivalités et attirances s’intensifient, une présence inquiétante hante Charlie, menant à une spirale dangereuse autour d’un drame secret.
		",Jeunesse - Eveil et Fiction / Roman,"Naos 

             ",3612226521862,français
https://assets.edenlivres.fr/medias/87/361381f7f598b5e37c3647cfd75f56199099d8.jpg?h=-&w=200,DERRIÈRE LA HAINE,"Lambour, Séverine (1976-....). Auteur",Philéas. Paris,"
       Deux couples, Tiphaine et Sylvain et Laetitia et David, voisins du même âge, sont devenus inséparables. Une amitié fusionnelle renforcée quand deux petits garçons, Maxime et Milo, naissent la même année et grandissent ensemble, jusqu'au jour où Laetitia voit mourir Maxime, le fils de Tiphaine, dans un tragique accident. L'amitié entre les deux couples se transforme alors en une haine implacable.
		",Bandes dessinées / Bandes dessinées,2025,9782385020637,français
https://couverture.numilog.com/9782385294458_W300.jpg,IL ÉTAIT UN LOUP...,"Benedict, A.K.. Auteur",Charleston. Paris,"
       Katie, une jeune autrice de polars, se fait enlever. A son réveil dans un vieux grenier, elle trouve un mot de son ravisseur, le Loup, qui lui impose de choisir entre réécrire des contes de fées sous la forme de récits horrifiques qui entraîneront la mort d'innocents, ou mourir elle-même.
		",Littérature moderne et contemporaine / Romans / Thrillers/Suspense,2025,9628200901081,français
https://assets.edenlivres.fr/medias/ac/2261ce2f9d583325dd8c9159449bd88b3c6cb0.jpg?h=-&w=200,MADEMOISELLE ROBOT,"Greer, Sierra. Auteur",Editions Gallimard,"
       Doug a de l’argent, mais le coeur et l’ego en morceaux depuis son divorce. En guise de consolation, il s’offre la femme de ses rêves — littéralement. Annie, une femme robot dernier cri qui correspond à tous ses fantasmes. Elle est aimante, débordante de désir et l’attend sagement chez lui chaque jour. Cependant, Doug s’inquiète de voir l’ennui pointer. Il enclenche alors le mode ""intelligence émotionnelle"" dans l’espoir de rendre Annie plus interactive, ignorant à quel point cela pourrait changer la dynamique de leur idylle atypique. 
Un premier roman saisissant qui se lit comme un huis clos amoureux unique en son genre, entre humain et IA. Mais au-delà des frontières ténues qui séparent peau et silicone, Mademoiselle Robot est avant tout l’histoire haletante d’une émancipation féminine, universelle et juste.
		",Romans étrangers,2025,9782072998560,français
https://images.immateriel.fr/covers/JDC6FV3.png,HORS CASTE,"Nantel, Marge (1981-....). Auteur",Mnémos. Val-d'Oingt (Rhône),"
       A Hemurn, où la magie détermine le rang social, Suèhl est un paria car dépourvu du don. Quand il croise la route de Ténèbres, un étranger puissant, il est impliqué malgré lui dans les luttes de pouvoir de son clan. Contraints de fuir, les deux hommes doivent bientôt affronter des créatures féroces, leurs propres congénères mais aussi les démons de leurs passés.
		",Littérature moderne et contemporaine / Romans / Fantastique/Fantasy (romans ou nouvelles),"Fantasy 

             ",3612226482521,français
https://assets.edenlivres.fr/medias/02/0623499220e19de3e8ad7474799f15f72c8a82.jpg?h=-&w=200,MARAIS ROUGES : PRIX DES DÉTECTIVES 2025,"Jean, Toulko. Auteur",Verso,"
       LE POLAR LAURÉAT DU PRIX DES DÉTECTIVES 2025 !On n’enterre jamais le passé…Dans les Marais rouges, au nord-est de la Pologne, rien ne disparaît vraiment. Quand Pavel Wronski, ancien dignitaire du régime communiste, surnommé le « roi des marais », est retrouvé mort chez lui, dévoré par ses chiens, la nouvelle agit comme une détonation.Disparitions suspectes, menaces anonymes, serments anciens : le drame ravive une série d’événements troubles dans ce territoire aussi reculé qu’hostile et bouleverse la vie de ceux qui y ont trouvé refuge.Parmi eux, Alicja, aubergiste solitaire, qui connaît mieux que quiconque la brutalité de ces terres et des hommes. Maja, ex-militante féministe, rattrapée par une histoire qu’elle croyait enterrée. Et Gaspard, un Français désabusé, ayant fui Paris et pris au piège d’un pays qui n’est pas le sien.Chacun, à sa manière, va devoir affronter les ombres qui gangrènent la région et ce qu’elles réveillent en eux…L'AUTEUR :Né en 1973, Jean Toulko partage son temps entre Varsovie et son chalet dans la forêt polonaise, se consacrant pour l’essentiel à l’écriture de ses romans. Diplômé de sciences politiques, il a auparavant occupé différents postes dans une dizaine d’entreprises en France et à l’étranger, et passé plusieurs années à courir le monde, avec l’Amérique du Sud et l’Asie comme terrains d’exploration privilégiés. Jean Toulko aime retourner de temps en temps en Bretagne, d’où il est originaire.Marais rouges est son premier roman, lauréat du Prix des Détectives 2025.LE PRIX DES DÉTECTIVES 2025 :Chaque année en juin, le Prix des Détectives révèle une nouvelle voix française du polar, du roman noir ou du thriller.12 jurés qui représentent chacun un maillon essentiel de toute investigation judiciaire.Un appel à manuscrits ouvert à toutes et tous, de novembre à janvier.Un premier roman élu parmi plus de 200 manuscrits anonymes.Un prix remis lors d’un déjeuner avec le jury au restaurant Guy Savoy.Le label VERSO et Le Figaro Magazine comptent sur vos talents d’écrivain !Procédure d’inscription et règlement : https://www.seuil.com/PrixDesDetectives-Label-VersoLE JURY :Patrick BAUDOT (secrétaire), commandant divisionnaire fonctionnel, ancien chef d’état-major de la Brigade criminellePhilippe BLANCHET, chroniqueur polar Le Figaro MagazineRémi COSTAGLIOLA DI POLIDORI, médecin légiste, expert près la cour d’appel de ToulouseJean-Jacques DELAMARLE, chef de l’amphithéâtre de l’Institut médico-légal de Paris, expert en restauration d’empreintes digitalesJanine DRAI, magistrate, présidente de la commission d’instruction de la Cour de justice de la RépubliquePierre Louis DURAND, ancien procédurier de la Brigade criminelle, ancien chef d’état-major à la DRPJ, a participé à la mise en œuvre de la police scientifique et techniqueMaître Léon Lef FORSTER, avocat pénaliste au barreau de Paris depuis 1972, ancien secrétaire de la Conférence, ancien membre du conseil de l’OrdrePatrice GEORGES-ZIMMERMANN, archéologue à l’Inrap, expert judiciaire près la cour d’appel de ToulouseOlivier MARCHAL, ancien inspecteur au SRPJ de Versailles, acteur, scénariste et réalisateurColette OPER, présidente de la chambre de l’instruction honoraireDocteur Olivier PASCAL, directeur général de l’Institut français des empreintes génétiques, expert agréé par la cour d’appelGuy SAVOY (membre d’honneur), cuisinierAlain VASQUEZ, ancien chef d’état-major à la DRPJ et ancien procédurier de la Brigade criminelle
		",Thriller,2025,9782386432354,français
https://assets.cantook.net/medias/20/2fed87b9dffd587ab79097ed4ee1bfcce9f0be.jpg?h=-&w=200,LE JEU PEUT REPRENDRE ! NOUVEAUTÉ THRILLER 2025 - SUR LES TRACES D'UN SERIAL KILLER,"URQUHART, Alaina. Auteur",Univers Poche,"
       Un tueur en série. Une légiste. Lequel des deux l'emportera ?Depuis qu'elle a échappé pour la deuxième fois à celui que les médias ont surnommé le "" boucher du bayou "", le Dr Wren Muller se tient éloignée de sa table d'autopsie, toujours sous le choc. Mais Jeremy Rose, lui, n'a pas l'intention d'en rester là.
Tandis qu'il fuit la Nouvelle-Orléans, il continue à semer le chaos dans son sillage, déterminé à faire jouer Wren selon ses propres règles tordues. Comprenant qu'elle ne pourra retrouver la paix qu'après l'avoir arrêté, celle-ci se prépare à tout sacrifier pour traduire en justice l'homme qui a fait de sa vie un cauchemar...
Traduit de l'anglais par Séverine Quelet
		",Thriller,2025,9782265160057,français
https://images.immateriel.fr/covers/C8SXGV2.png,MEMENTO VIVERE,"Lemonnier, Ismaël (1985-....). Auteur",Taurnada. Peymeinade (Alpes-Maritimes),"
       Vitry-sur-Seine. Après la découverte du corps d'un bébé dans les toilettes d'un bar sordide, Lucien, policier psychorigide proche de la retraite, et Anaïs, nouvelle recrue au style et au comportement provocateurs, sont chargés d'enquêter. Ils apprennent que le foetus a été génétiquement modifié. En parallèle, un mystérieux individu et son chien-loup sèment des cadavres dans la ville.
		",Littérature moderne et contemporaine / Romans / Policiers (romans ou nouvelles),"Le tourbillon des mots 

             ",3612226495095,français
https://assets.edenlivres.fr/medias/11/b27b18e6f5d66022c83e450b690a57264e43be.jpg?h=-&w=200,L'ENFANT DE VERRE,"Confino, Léonore. Auteur",Éditions Actes Sud,"
       L’Enfant de verre est une fable lumineuse et poignante, qui interroge le poids des héritages invisibles et l’incapacité de chaque membre de la famille à affronter la vérité. Dans une écriture poétique et incisive, Léonore Confino et Géraldine Martineau dévoilent les failles et les silences qui hantent les âmes, tout en célébrant la résilience, la quête de vérité et l’espoir de réconciliation.    4 femmes, 3 hommes / 1 h 30
		",Théâtre,2025,9782330205812,français
https://couverture.numilog.com/9782226495167_W300.jpg,LES AMANTS DU RAGNARÖK,"Del Socorro, Jean-Laurent (1977-....). Auteur",Albin Michel. Paris,"
       Alors que l'hiver de trois ans touche à sa fin, Thor sent sa mort approcher. Refusant de s'y résoudre, la géante Iarnsaxa, son amante, entreprend une quête périlleuse. En chemin, elle rencontre Jorunn, une scalde aveugle venue d'Irlande jusqu'à la Valhalle pour dire adieu à sa compagne tombée durant la bataille de Clontarf. Ensemble, elles n'ont d'autre choix que d'affronter le Ragnarök.
		",Littérature moderne et contemporaine / Romans / Fantastique/Fantasy (romans ou nouvelles),"Imaginaire 

             ",9627625120787,français
https://assets.edenlivres.fr/medias/12/03ed655d2909b46bbb8dbd7a2b5b81b7edc40e.jpg?h=-&w=200,JIAN - TOME 1 - CEUX DE LA MONTAGNE,"Maffre, Frédéric (1979-....). Auteur",Le Lombard. Paris,"
       En 480, dans les vestiges de l'Empire romain. Deux guerriers étrangers proposent leurs services dans les Pyrénées : Jian, un jeune homme tumultueux et aux origines mystérieuses, ainsi que son père, Attius, ancien légionnaire très croyant. Ils sont embauchés par un seigneur local qui leur confie la dangereuse mission de tuer un drac, une créature monstrueuse terrorisant la région.
		",Bandes dessinées / Bandes dessinées,"Jian 

             ",9782808217101,français
https://images.immateriel.fr/covers/X8VQ3P8.png,TOUS LES DÉMONS DE L'ENFER,"Nevill, Adam (1969-....). Auteur",Elder Craft. Pantin (Seine-Saint-Denis),"
       Poignant, haletant et terrifiant En une nuit, l’humanité a été décimée, engloutie par le ciel au son d’un glas fatal. Sous un jour nouveau aux teintes pourpres, les rares survivants sont dispersés et traqués par des créatures invisibles. Les derniers hommes sont des proies. Dans ce monde déserté, Karl, un homme ordinaire qui n’a plus rien à perdre, croise deux orphelins...
		",Littérature moderne et contemporaine / Romans / Horreur,2025,3612226530604,français
https://assets.edenlivres.fr/medias/da/6210b5c9d4818d53069dd03e0a7f679c4e7a3b.jpg?h=-&w=200,LES SECRETS DE BOW STREET,"Kleypas, Lisa. Auteur",J'ai Lu,"
       Une femme aux portes de la mort repêchée dans la Tamise. 
Une lady bien décidée à devenir l’assistante du juge Ross Cannon. 
Le malfrat le plus dangereux de Londres à la poursuite d’une jeune fugueuse. 
Une seule chose est certaine : les officiers de Bow Street ne sont pas près de s’ennuyer ! D’autant que ces dames ne vont pas leur faciliter la tâche…
		",Romans,2025,9782290421109,français
https://couverture.numilog.com/9782226493163_W300.jpg,LA DISSONANCE,"Hamill, Shaun. Auteur",Albin Michel. Paris,"
       A Clegg, au Texas, Hal, Athena et Erin apprennent à maîtriser la dissonance, une magie qui exploite les émotions négatives. Mais un drame les sépare. Vingt ans plus tard, ils sont invités à retourner dans leur village texan afin d'enquêter sur une entité surnaturelle dangereuse.
		",Littérature moderne et contemporaine / Romans / Fantastique/Fantasy (romans ou nouvelles),"Imaginaire 

             ",9627889910780,français
https://assets.edenlivres.fr/medias/b8/87bbe9f23bae344fa4fccd0bbd37b257ce80fd.jpg?h=-&w=200,RAY RINGO - TOME 1 - LA PORTE DU DIABLE,Corbeyran (1964-....). Auteur,Le Lombard. Paris,"
       Ray Ringo, convoyeur de la Wells Fargo, doit sauver sa fiancée, Lean, traquée par sa famille mormone prête à tout pour la récupérer.
		",Bandes dessinées / Bandes dessinées,"Ray Ringo 

             ",9782808217538,français
https://assets.edenlivres.fr/medias/3e/907dec1cac1e21bb0c55564a811943b91edf55.jpg?h=-&w=200,THE HALF KING (TOME 1),"Landers, Melissa. Auteur",Calix-Pygmalion. Paris,"
       Comme chaque deuxième né de famille noble, Cerise Solon est destinée à devenir oracle. Envoyée à la cour, elle se retrouve plongée dans un monde d'intrigues sur lequel règne Kian Hannibal Mortara, le roi maudit, voué à disparaître dans les ombres le jour de son 21e anniversaire. Ce dernier voit en Cerise l'élue de la prophétie capable de rompre la malédiction, bien qu'elle n'ait aucun pouvoir.
		",Littérature moderne et contemporaine / Romans / Fantastique/Fantasy (romans ou nouvelles),2025,9782080468833,français
https://assets.cantook.net/medias/43/8da952c3969cd26b445607708ece6e5cd050dc.jpg?h=-&w=200,LE LIVRE DES PASSAGES,"Landragin, Alex. Auteur",CHERCHE MIDI,"
       Romance, mystères et magie à travers les siècles : un incroyable plaisir de lecture !
1791 : Un manuscrit relate une merveilleuse histoire d'amour, commencée sur une île lointaine pour se terminer à Paris... cent cinquante ans plus tard.
1865 : Peu avant sa mort, Charles Baudelaire est victime d'une étrange aventure. Il la raconte dans une nouvelle restée inédite, 
L'Éducation d'un monstre.1940 : L'écrivain Walter Benjamin rencontre une femme mystérieuse au cimetière Montparnasse, qui lui demande de partir à la recherche de 
L'Éducation d'un monstre. Ses recherches le mènent à la société Baudelaire, présidée par Coco Chanel. Il découvre bientôt qu'un bon nombre de morts suspectes ont eu lieu dans les rangs de celle-ci. Alors que les nazis entrent dans Paris, il relate son enquête dans 
La Cité des fantômes.
De nos jours : un relieur parisien est missionné pour travailler sur les trois manuscrits précités par une riche cliente surnommée la baronne. Quand celle-ci est assassinée...
		",Thriller,2025,9782749184432,français
https://assets.edenlivres.fr/medias/e4/10a23256d8bbce4ab875be0bd3d65f828dda79.jpg?h=-&w=200,LA CONSTELLATION DES OMBRES (TOME 1) - LE JOUR DU SOUVENIR,"Jacobs, Bethany. Auteur",J'ai Lu,"
       La paix, sous la Parentèlité. L’unité, dans le Treble. 
Telle est la mission des trois Mains, celle que tout Ecclésiaste, Ombre ou Secrétaire se doit de respecter pour maintenir l’ordre dans ces systèmes stellaires. 
Mais lorsque apparaît sur le marché noir une pièce mémorielle impliquant dans un génocide la famille la plus puissante du Treble, le chaos menace. 
Chono et Esek, deux des membres les plus brutaux de la Parentèlité, sont alors chargées de trouver cette preuve pour la détruire. Leur traque les mènera jusqu’à l’énigmatique Six, un être insaisissable issu de leur passé, qui n’a pas fini de les manipuler…
		",Science-fiction,2025,9782290414347,français
https://assets.cantook.net/medias/6a/977f0bb08b06635594261490dd47e83cc5fff5.jpg?h=-&w=200,LA TRILOGIE DE LA MER DE SABLE - TOME 01 LE VOLEUR D'ÉTOILES (E-BOOK),"Abdullah, Chelsea. Auteur",Eilean Books,"
       Il y a bien longtemps, ni ici ni ailleurs...
Loulie el-Nazari est la Marchande de minuit. Accompagnée de Qadir, un djinn qui la protège depuis son enfance, elle fait le commerce de reliques magiques dans la clandestinité. Mais son don pour trouver ces artéfacts attire l'attention du Sultan de Madinne, qui la contraint à partir en quête d'une lampe aux pouvoirs légendaires.

Loulie s'en va alors dans le désert, escortée par le fils aîné du Sultan, l'irascible Omar, roi des Quarante Voleurs. Elle a beau être habituée à ce monde débordant d'une magie puissante où la moindre ombre peut être mortelle, les périls qui l'attendent au plus profond de la Mer de Sable dépasseront ses pires craintes. Pour survivre, Loulie devra dénouer la toile de mensonges qui menace sa vie, et choisir qui devenir dans un monde aux mille et une histoires.

Traduit de l'anglais par Laurent Philibert-Caillat


Praises :

""Une aventure palpitante emplie de magie ancestrale, sur les familles trouvées et les histoires qui se transmettent à travers les âges.'
Shannon Chakraborty, autrice des 
Aventures d'Amina al-Sirafi et de 
La Cité de Laiton

""Crépitant d'action et débordant de secrets, 
Le Voleur d'étoiles est une grande aventure aux personnages inoubliables, à la magie enchanteresse et au grand coeur.'
Melissa Caruso, autrice des 
Faucons de Raverra
		","Fantasy, Merveilleux",2025,9782385601287,français
https://assets.cantook.net/medias/ca/201fc9e782d3d21c92adae6e47f3145c8a383b.jpg?h=-&w=200,SOMA,"Soulas, Floriane. Auteur",Groupe Robert Laffont,"
       Un roman de cyberpunk féministe 
Dans les rues éclairées aux néons de Neolutetia, Risa est la seule cyborg. La seule capable de s'interfacer avec n'importe quelle machine, n'importe quelle IA ou n'importe quel être humain. Et si ce n'était plus le cas ?
		",Science-fiction,2025,9782221284759,français
https://couverture.numilog.com/9782351783429_W300.jpg,L'ANGE GARDIEN,"Giorda, Leo (1994-....). Auteur",Gallmeister. Paris,"
       A Rome, dans le quartier de San Lorenzo, le corps décapité d'un orphelin est retrouvé dans une poubelle. Le vice-questeur Chiesa est persuadé d'avoir trouvé le coupable. Déterminé à prouver son innocence, le suspect contacte un détective privé, Adriano Scala, alias Woodstock, qui possède une faculté peu ordinaire. Sous l'emprise de la drogue, ses fonctions cognitives sont décuplées. Premier roman.
		",Littérature moderne et contemporaine / Romans / Policiers (romans ou nouvelles),"Fiction 

             ",9628427281171,français
https://assets.cantook.net/medias/28/043992a46ac3b13bfd20b2b6f5b84ba6526eaa.jpg?h=-&w=200,LES ENQUÊTES D'HORTENSE LECHAT - PREMIER COUP DE GRIFFE : SÉRIE COSY MYSTERY 2025,"Lenormand, Frédéric. Auteur",PLACE DES EDITEURS,"
       Une enquêtrice qui a du flair et des griffes acérées
1920. Hortense Lechat, tout juste retraitée, décide de s'installer à Londres pour y monter une agence de détective. Aussi extravagante qu'insupportable, elle trouve à redire sur tout : la météo, la cuisine, le thé... et n'arrive pas à prononcer le nom de son assistant, Joshua Bannockburn. 
Elle n'apprécie guère non plus l'appartement que ce dernier lui a dégoté au rez-de-chaussée de la maison Usher. Jusqu'à ce que le cadavre d'une femme atterrisse devant sa fenêtre.
Hortense décide de mener l'enquête, bien résolue à prendre de vitesse l'inspecteur Addams.
Sept habitants, c'est autant de suspects... ou de nouvelles victimes.
		","Cozy crime, cosy mystery",2025,9782258213524,français
